classifier,date,text,type
1,Mon Jun 01 09:24:31 PDT 2009,"@hookedonwinter Not enough of them, though   My ideal world would have a Breakfast King on every corner. And it would rain beer and chile.",train
1,Mon Jun 01 09:47:19 PDT 2009,Going to be at least wednesday til i have internet access again  do you all feel sorry for me?,train
1,Mon Jun 01 11:08:11 PDT 2009,Something's up with my hip. It fucking hurts to walk. ,train
1,Mon Jun 01 11:09:57 PDT 2009,On the l. Just as dirty as the bus ,train
1,Mon Jun 01 11:16:47 PDT 2009,think I'm gonna go for a walk and get the mail...gotta walk my doggy first though ,train
1,Mon Jun 01 12:27:29 PDT 2009,omg...Im so upset. I must be a shitty person or something. ,train
1,Mon Jun 01 12:27:29 PDT 2009,@AshBuck04  I didn't mean to! How's the cable?,train
1,Mon Jun 01 12:55:02 PDT 2009,no bball today. cant round up enough guys ,train
1,Mon Jun 01 13:11:50 PDT 2009,Someone bring Reilly back to me. ,train
1,Mon Jun 01 13:29:26 PDT 2009,omg too much pollen is flying around that shit flew in my mouth ughh I should go 2 the doctor asap throat hurts ,train
1,Mon Jun 01 13:46:19 PDT 2009,One woman said that she should be the one who gets the 44 dollars a month because she has two of his kids!how sad ,train
1,Mon Jun 01 13:58:58 PDT 2009,Re-pinging @Anoesj: Aw... Fuck that friggin' battery pop-up... // F*CK! Everytime i play it it drops  EVERYTIME!!,train
1,Mon Jun 01 15:04:22 PDT 2009,@jpaytonbrown I just finished watching the whole series online and now I feel like I don't have a purpose  lmao,train
1,Mon Jun 01 15:50:22 PDT 2009,@chyeahitsalicia I know right! He looks so sad ,train
1,Mon Jun 01 16:03:05 PDT 2009,@thevideotube i have no idea ,train
1,Mon Jun 01 16:09:25 PDT 2009,ugh. waiting for dinner. i wish my laptop worked so i didn't have to sit in the basement ,train
1,Mon Jun 01 16:24:24 PDT 2009,"@katlrz RIP CHARLIE. omg, he was my favorite character ",train
1,Mon Jun 01 17:21:20 PDT 2009,Wats wrong wit my stomach?!?!?! ,train
1,Mon Jun 01 18:03:51 PDT 2009,@theDebbyRyan OMG!!! You  will be in Disney!!! it's so bad that I'm from Peru and I can't trip to USA!! Buaaa ,train
1,Mon Jun 01 18:11:28 PDT 2009,I wish I lived in the States so I could watch @DaveJMatthews Live  http://iLike.com/t/7SNo,train
1,Mon Jun 01 18:25:09 PDT 2009,"@kirstiealley lowcost dental is hard to find. best i can get is saving my money in advance to get 10% off for paying cash, no insurance ",train
1,Mon Jun 01 18:28:07 PDT 2009,Torrie ate cow intestines for the challenge. Unfortunately her team didn't win ,train
1,Mon Jun 01 19:03:46 PDT 2009,My office blocked Facebook... it's was inevitable I guess ... ,train
1,Mon Jun 01 19:13:35 PDT 2009,"I haven't gotten to see my boyfriend in 2 days, and he's not answering my texts. This is depressing ",train
1,Mon Jun 01 19:33:33 PDT 2009,No way! Life size is on disney at eight and i have to read instead! Not fair ,train
1,Mon Jun 01 21:10:02 PDT 2009,@mattyzee Not feeling well. ,train
1,Mon Jun 01 21:27:50 PDT 2009,@kiwijem  work lunch today and now its holiday time!!,train
1,Mon Jun 01 21:52:46 PDT 2009,Going to bed going to miss my girl Danea so freaking much  but she will be back in august then going to Taylor swift with her ! Road trip,train
1,Mon Jun 01 23:09:06 PDT 2009,@jonahscohen @_ole awww I kinda miss the lil guy ,train
1,Mon Jun 01 23:19:08 PDT 2009,Still feeling poorly ,train
1,Tue Jun 02 00:24:06 PDT 2009,is back to normal school days tomorrow  this sucks. math exam tomorrow ,train
1,Tue Jun 02 00:43:44 PDT 2009,@aw_re_ya_2_ http://twitpic.com/6gbzp - oh that is sooooooooooooooooooooooooo sad  ,train
1,Tue Jun 02 01:15:13 PDT 2009,Is happy that its already tuesday! The weekend is so close! But yet so far ,train
1,Tue Jun 02 01:53:38 PDT 2009,NOOOOO! The iShop is shutting! ,train
1,Tue Jun 02 02:24:11 PDT 2009,"Seeing Jon &amp; Kate on the couch w/ Mady between them, reminded me of Bill, Hillary w/ Chelsea holding hands  http://twurl.nl/qs40tx",train
1,Tue Jun 02 03:09:58 PDT 2009,"May have to be twitter less for a while, computer not well and I can't tweet from work ",train
1,Tue Jun 02 03:18:22 PDT 2009,@dctag thx for getting back to me! But cut trip short  gotta get back 2 LA today for Traders Expo. Will give ya longer heads up next time,train
1,Tue Jun 02 03:54:28 PDT 2009,Grizzly Bear - Two Weeks. Junior Cert  The internet on a portable device is way too distracting. Learning English and Irish poems.,train
1,Tue Jun 02 04:29:57 PDT 2009,@codelust People related ,train
1,Tue Jun 02 05:19:37 PDT 2009,@JustAliceCullen Oh alice. Im so sorry  Wat would jazz say if u dont give this kid birth?,train
1,Tue Jun 02 06:05:21 PDT 2009,@eddieizzard hot and humid here in TN USA. ,train
1,Tue Jun 02 06:14:28 PDT 2009,"@icobee Teach me how!  Omg, La Pinay crepe from Cafe Breton. I want na rin. Haha! Hoy, you didn't bring the havs I gave you to Bora!",train
1,Tue Jun 02 09:13:46 PDT 2009,"I almost didnt finish my workout this morning! its getting harder, i thought it was supposed to get easier, am i doing something wrong? ",train
1,Tue Jun 02 13:02:27 PDT 2009,@TeamTSwift I would follow Team lovato but they tweet sooooo much ,train
1,Tue Jun 02 13:06:20 PDT 2009,"running down people in their cubes to get stuff done, troubleshooting new pages, gonna have to do one of those &quot;this went wrong&quot; e-mails ",train
1,Tue Jun 02 13:30:44 PDT 2009,CNN: Brazil confirms plane crash (duh) prays go out to the family...horrible tragedy ,train
1,Tue Jun 02 19:13:03 PDT 2009,Tonight's me &amp; Vin's last night in our first home together.  It's kinda sad  I'm gonna go to bed &amp; take a mental shot of this place.,train
1,Tue Jun 02 20:20:34 PDT 2009,"@tommcfly you seem to really like twilight, eh? LOL. How about saying hi to me? Please. ",train
1,Tue Jun 02 20:33:03 PDT 2009,@officialnjonas westlake tx is too far away from bellville tx ,train
1,Tue Jun 02 21:52:57 PDT 2009,"Conan's comedy comes from himself, while Fallon's comes from the content his guests provide. Fallon had the better guests tonight, tho ",train
1,Tue Jun 02 22:17:53 PDT 2009,"5 cents for plastic bags at grocery stores now  If we stop using plastic grocery bags , what are we supposed to put garbage into?",train
1,Tue Jun 02 22:28:10 PDT 2009,broke another phone ,train
1,Tue Jun 02 22:36:58 PDT 2009,have a major headache  1 hr and 24 minutes of work to go,train
1,Tue Jun 02 22:38:07 PDT 2009,@AndyTreharne Yes it is. World Series 2 yrs ago to bottom of the heap. ,train
1,Tue Jun 02 22:57:02 PDT 2009,More laundry fun tonight after work in preparation for tons of cute Scottish boys..... With bad teeth ,train
1,Wed Jun 03 02:27:55 PDT 2009,feel empty... ,train
1,Wed Jun 03 02:31:32 PDT 2009,@laurenw95 i dunno i couldnt be bothered ,train
1,Wed Jun 03 04:15:53 PDT 2009,@shoelover79 I love Clinkers...I want clinkers *goes to cupboard*....I don't have any clinkers ,train
1,Wed Jun 03 04:42:06 PDT 2009,Thinking about that $3500 giveaway...I can get a lot of stuff w/ $3500 &quot;too bad I can't participate  &quot;,train
1,Wed Jun 03 05:51:39 PDT 2009,"Wow, so Bill Watterson is one of those reclusive celebrities.. I wonder when we're going to hear about Calvin and Hobbes again? ",train
1,Wed Jun 03 06:14:08 PDT 2009,"Well, I change my background . I have to study. Good bye ",train
1,Wed Jun 03 06:54:33 PDT 2009,"Boy isn't getting home until tomorrow, instead of tonight. Boooo times a hundred ",train
1,Wed Jun 03 07:19:04 PDT 2009,@amnobrega shut up!!!!! wow! Dennesha  I sorta saw that coming.,train
1,Wed Jun 03 08:03:47 PDT 2009,"All I can think of is &quot;school&quot;. today: english, czech and history...  don't want to study ",train
1,Wed Jun 03 09:30:09 PDT 2009,@miguelangelji that really sucks   i'll do it for you if you want! :p i miss having homework and assignments haha (no really!),train
1,Thu Jun 04 10:25:25 PDT 2009,@samashleymazza its not working ,train
1,Thu Jun 04 23:13:06 PDT 2009,@pixeljanni Aww  Mario Party 8 is better with more people......,train
1,Fri Jun 05 09:17:10 PDT 2009,@therealdnierod i'm in school right now! lol! so obsessed w/ twitter  x,train
1,Fri Jun 05 09:41:06 PDT 2009,I still can't figure out how to get a TypePad blog to generate tweets ,train
1,Fri Jun 05 09:54:01 PDT 2009,@stephcotton @krishawlz i dreamt about nothing ,train
1,Fri Jun 05 10:01:49 PDT 2009,Andy is on his way to Virginia ,train
1,Fri Jun 05 12:54:12 PDT 2009,Slugging away at work  - On on Friday night aswell - what a crock,train
1,Fri Jun 05 13:37:48 PDT 2009,omg i dropped my phone twice 2day! ,train
1,Fri Jun 05 13:50:44 PDT 2009,@veronique0882 HOB Chicago? Man...weekend I might be in southern MI. But...it's a SUNDAY!!! ,train
1,Fri Jun 05 14:00:26 PDT 2009,"@TrishDoller I KNOW. And there are speculations about no ARCs for the third, which would be heartbreaking but predictable. ",train
1,Fri Jun 05 14:09:36 PDT 2009,@ashtastic_xx aw ok  thanks for letting me know. i hope everything's ok.,train
1,Fri Jun 05 14:38:20 PDT 2009,"@Oprah Miss you, no twitter ",train
1,Fri Jun 05 15:28:44 PDT 2009,I'm so sad. My best friend got hit by a car. ,train
1,Fri Jun 05 15:49:01 PDT 2009,"I am so tired. However, I did get paid. Sadly, I owed bills.  Whats everyone doing tonight?",train
1,Fri Jun 05 16:00:00 PDT 2009,@rebeccaljackson actually have work to do ,train
1,Fri Jun 05 16:01:56 PDT 2009,SMH: IT IS JUNE WHY IS IT SO CHILLY OUTSIDE ,train
1,Fri Jun 05 16:32:23 PDT 2009,@PHOTOluluTV not yet.  countin it down...3 hours left...,train
1,Fri Jun 05 17:17:47 PDT 2009,Just found out that my great-grandpa is in the hospital ,train
1,Fri Jun 05 17:23:54 PDT 2009,@knotby9 we grew up together and this is the longest ive ever been away from her  but i talked to her yesterday ,train
1,Fri Jun 05 17:59:42 PDT 2009,@biseman still sitting at the mtn view station waiting for the train. ,train
1,Fri Jun 05 18:41:00 PDT 2009,ugghh gonna straighten my hair  love straight hair but hate having 2 work 4 it.,train
1,Fri Jun 05 19:47:25 PDT 2009,"Sunny Sat - alas there is no wind, so it's as usualy HOT and Humid ",train
1,Fri Jun 05 21:17:01 PDT 2009,"@ebassman  I wish! I need a jet  See ya in Irvine, CA",train
1,Fri Jun 05 22:15:17 PDT 2009,Hanging on the couch while the boys write in the office. Out of wine and beer ,train
1,Fri Jun 05 22:22:37 PDT 2009,Today was such a terrible day! ,train
1,Fri Jun 05 22:57:49 PDT 2009,@CharissaArtiaga You're not excited? aww. ,train
1,Fri Jun 05 23:03:57 PDT 2009,@simonleung hey wrong account  but you knew it was me when I said #1 luv u too  http://yfrog.com/51y6lj,train
1,Fri Jun 05 23:44:27 PDT 2009,Going to the library later. ,train
1,Sat Jun 06 00:57:52 PDT 2009,OMG! :O i lost the program i don't no where it went???? ,train
1,Sat Jun 06 01:34:15 PDT 2009,"just got about 4 hours sleep, sleeping with rollers in your hair is tortuureeeeeee ",train
1,Sat Jun 06 01:47:32 PDT 2009,Start learning controlling! That's fun! ,train
1,Sat Jun 06 02:27:17 PDT 2009,dad's had an idea that becaue it's tipping it down there will be no one at warwick castle. so we're off there for the day . HELP ,train
1,Sat Jun 06 02:59:27 PDT 2009,is very very very tired [n] i have no reason to get up at this ridiculous time of 11 o'clock of my last saturday music centre morning off ,train
1,Sat Jun 06 03:28:16 PDT 2009,"so sleepy  went to see terminator salvation last night. good film, dozed off for a few minutes during the big fight though. annoying!",train
1,Sat Jun 06 04:09:39 PDT 2009,is waiting to go to work ,train
1,Sat Jun 06 04:29:44 PDT 2009,says karma down ..-0.16      (annoyed):'-( http://plurk.com/p/ytty8,train
1,Sat Jun 06 04:36:48 PDT 2009,is trying to revise but keeps getting distracted ,train
1,Sat Jun 06 05:24:11 PDT 2009,@friendsofED your website is down... I was going to buy a book. Now I'm sad ,train
1,Sat Jun 06 05:37:21 PDT 2009,"just cried at tourettes programme, very sad. Rai poorly so am being nurse today, and not in a good way ",train
1,Sat Jun 06 06:44:16 PDT 2009,@KellyAppleby I know haha he didnt write back though  x,train
1,Sat Jun 06 07:15:07 PDT 2009,"will to give up... f*ing chemistry and germany... I'm such tired, I don't know how can I take two about them. I hate myself... ",train
1,Sat Jun 06 07:45:09 PDT 2009,I so wish i was going to the jonas brothers show on the 15th of June! i have to wait til november ,train
1,Sat Jun 06 08:18:15 PDT 2009,"@tommcfly i voted for you! but, you're bad tom! you never answer me! i'm sending messages every day! but is always the same thing! ",train
1,Sat Jun 06 09:55:25 PDT 2009,http://bit.ly/iP46G - I really want to go on the tarmac and take some pics of one of these bad boys taking off ,train
1,Sat Jun 06 10:58:25 PDT 2009,Boy.....Tobruk...way to turn  insult into injury.  ,train
1,Sat Jun 06 11:10:47 PDT 2009,am bored!!!! ,train
1,Sat Jun 06 11:51:51 PDT 2009,@x_himynameisale I don't know... I'm sad ,train
1,Sat Jun 06 12:18:04 PDT 2009,Our trip to Houma has turned into &quot;run errands for the family&quot; day ,train
1,Sat Jun 06 12:26:15 PDT 2009,"having a quick shower, saying goodbye to the family! and then Im off.. Will miss them all lots!  I hate having to leave them!!",train
1,Sat Jun 06 12:38:31 PDT 2009,Old Man Curcuru is headed to his nephew's college graduation party.  Didn't I just finish college...12 years ago ,train
1,Sat Jun 06 12:56:44 PDT 2009,"really wanna watch tinselworm tonight, unfortunatley it was sold out at xmas. probs be in bed by then, still ill ",train
1,Sat Jun 06 13:36:26 PDT 2009,WISHIN THATS ONE PERSON COULD SAY ITS GOING 2 BE OK SUGAR FEELIN LOW RITE NOW ,train
1,Sat Jun 06 13:43:16 PDT 2009,Jonas Brothers account was suspended!!!! ,train
1,Sat Jun 06 13:46:34 PDT 2009,another phone gone   taking taxis at night always from now on,train
1,Sat Jun 06 14:14:56 PDT 2009,Where can I find examples or twitter used in web design? Can't find a whole lot using google  Thanks tweeps ;-P,train
1,Sat Jun 06 14:22:27 PDT 2009,is really bummed about the Enter Shikari show dates.  ,train
1,Sat Jun 06 14:28:39 PDT 2009,"@seanpaull Comes with music is only for 1 year, then you have to pay again to get free music! ",train
1,Sat Jun 06 15:35:33 PDT 2009,http://twitpic.com/6s59r - I'll spend the day tomorrow looking at happy!Rafa pics and at my RG books.  I'm still so gutted about this.,train
1,Sat Jun 06 15:39:32 PDT 2009,really wants to move to LA but has to wait at least a year ,train
1,Sat Jun 06 16:13:55 PDT 2009,my bro cut my internet last night to upgrade it without waiting for me to say bye on msn ,train
1,Sat Jun 06 16:27:51 PDT 2009,@monochrome_yes! please come home soon! ,train
1,Sat Jun 06 16:36:35 PDT 2009,Is thinking it is way hot here ,train
1,Sat Jun 06 17:16:28 PDT 2009,Did habitat for humanity today....now bored for the night ,train
1,Sat Jun 06 17:32:46 PDT 2009,Just saw the stupidest penalty ever taken during a playoff game!  Tempted to turn off the TV  ,train
1,Sat Jun 06 17:35:54 PDT 2009,"Been waiting for the weekend with eager, summery anticipation and now its a rainy washout ",train
1,Sat Jun 06 17:40:44 PDT 2009,Is in need of a hug ,train
1,Sat Jun 06 17:41:55 PDT 2009,"ugh, only saw my boo for lik 30 seconds.  &lt;.soNOtjAZZi.&gt;",train
1,Sat Jun 06 17:48:20 PDT 2009,I´m go  I don´t know what to do,train
1,Sat Jun 06 19:15:14 PDT 2009,Everyone keeps seeing movies without me ,train
1,Sat Jun 06 19:29:58 PDT 2009,@BeccaColes i have a tummy ache from it now. too much sugar ,train
1,Sat Jun 06 19:40:48 PDT 2009,I'm still feeling quite jet lagged and I'm missing England already  Going to go to bed. The beach may cheer me up tomorrow. ~Cheers,train
1,Sat Jun 06 20:12:49 PDT 2009,Its saturday night I'm home bored out of my mind ,train
1,Sat Jun 06 20:22:37 PDT 2009,@THEawesomeHOBBS flipping!?!? You sound like Mallory. ,train
1,Sat Jun 06 21:05:08 PDT 2009,@kr_sten No clue -- this is like the perfect end to a really bad day though. ,train
